domain,n,method,timing_kind,repetition,value_ms
cstr,128,adaptive_no_gradient_gate_v3,kernel,25,0.399393320084
cstr,128,adaptive_no_gradient_gate_v3,e2e,25,0.408773422241
cstr,128,adaptive_no_gradient_gate_v3,kernel,26,0.399548172951
cstr,128,adaptive_no_gradient_gate_v3,e2e,26,0.405654400587
cstr,128,adaptive_no_gradient_gate_v3,kernel,27,0.399423271418
cstr,128,adaptive_no_gradient_gate_v3,e2e,27,0.407541781664
cstr,128,adaptive_no_gradient_gate_v3,kernel,28,0.399554014206
cstr,128,adaptive_no_gradient_gate_v3,e2e,28,0.405579179525
cstr,128,adaptive_no_gradient_gate_v3,kernel,29,0.399337351322
cstr,128,adaptive_no_gradient_gate_v3,e2e,29,0.405685424805
cstr,128,fp32,kernel,0,0.0289113596082
cstr,128,fp32,e2e,0,0.0362464003265
cstr,128,fp32,kernel,1,0.0286925118417
cstr,128,fp32,e2e,1,0.0361468791962
cstr,128,fp32,kernel,2,0.028693119064
cstr,128,fp32,e2e,2,0.0363462418318
cstr,128,fp32,kernel,3,0.0289175361395
cstr,128,fp32,e2e,3,0.0362710393965
cstr,128,fp32,kernel,4,0.0286918096244
cstr,128,fp32,e2e,4,0.0364380776882
cstr,128,fp32,kernel,5,0.0286924485117
cstr,128,fp32,e2e,5,0.0362108796835
cstr,128,fp32,kernel,6,0.0286915209144
cstr,128,fp32,e2e,6,0.0362537615001
cstr,128,fp32,kernel,7,0.028917696327
cstr,128,fp32,e2e,7,0.0362505614758
cstr,128,fp32,kernel,8,0.028693407774
cstr,128,fp32,e2e,8,0.0363699197769
cstr,128,fp32,kernel,9,0.0286943037063
cstr,128,fp32,e2e,9,0.0363171212375
cstr,128,fp32,kernel,10,0.0289163514972
cstr,128,fp32,e2e,10,0.0400284826756
cstr,128,fp32,kernel,11,0.0286927036941
cstr,128,fp32,e2e,11,0.0363068804145
cstr,128,fp32,kernel,12,0.0286935046315
cstr,128,fp32,e2e,12,0.0364303998649
cstr,128,fp32,kernel,13,0.0286940149963
cstr,128,fp32,e2e,13,0.0362134426832
cstr,128,fp32,kernel,14,0.028917087242
cstr,128,fp32,e2e,14,0.0362809598446
cstr,128,fp32,kernel,15,0.0286928955466
cstr,128,fp32,e2e,15,0.0362656004727
cstr,128,fp32,kernel,16,0.0286909453571
cstr,128,fp32,e2e,16,0.0362348780036
cstr,128,fp32,kernel,17,0.0289164800197
cstr,128,fp32,e2e,17,0.0361855998635
cstr,128,fp32,kernel,18,0.028693119064
cstr,128,fp32,e2e,18,0.0363254398108
cstr,128,fp32,kernel,19,0.0286921281368
cstr,128,fp32,e2e,19,0.0362262390554
cstr,128,fp32,kernel,20,0.0286934394389
cstr,128,fp32,e2e,20,0.0363183990121
cstr,128,fp32,kernel,21,0.0286867842078
cstr,128,fp32,e2e,21,0.036294080317
cstr,128,fp32,kernel,22,0.0286915842444
cstr,128,fp32,e2e,22,0.0364060811698
cstr,128,fp32,kernel,23,0.0286927688867
cstr,128,fp32,e2e,23,0.036339841783
cstr,128,fp32,kernel,24,0.0289757121354
cstr,128,fp32,e2e,24,0.0361897610128
cstr,128,fp32,kernel,25,0.0286919996142
cstr,128,fp32,e2e,25,0.0362553596497
cstr,128,fp32,kernel,26,0.0286916159093
cstr,128,fp32,e2e,26,0.036234240979
cstr,128,fp32,kernel,27,0.0288936961442
cstr,128,fp32,e2e,27,0.0362543985248
cstr,128,fp32,kernel,28,0.0286927688867
cstr,128,fp32,e2e,28,0.0361612811685
cstr,128,fp32,kernel,29,0.0286931842566
cstr,128,fp32,e2e,29,0.0362991988659
cstr,128,fp64,kernel,0,0.369149506092
cstr,128,fp64,e2e,0,0.380775690079
cstr,128,fp64,kernel,1,0.369160652161
cstr,128,fp64,e2e,1,0.38399040699
cstr,128,fp64,kernel,2,0.368963390589
cstr,128,fp64,e2e,2,0.380879670382
cstr,128,fp64,kernel,3,0.36914563179
cstr,128,fp64,e2e,3,0.38401183486
cstr,128,fp64,kernel,4,0.369250893593
cstr,128,fp64,e2e,4,0.380896300077
cstr,128,fp64,kernel,5,0.368955433369
cstr,128,fp64,e2e,5,0.380863338709
cstr,128,fp64,kernel,6,0.369183599949
cstr,128,fp64,e2e,6,0.384581744671
cstr,128,fp64,kernel,7,0.369789838791
cstr,128,fp64,e2e,7,0.380854725838
cstr,128,fp64,kernel,8,0.369902521372
cstr,128,fp64,e2e,8,0.382953256369
cstr,128,fp64,kernel,9,0.369225591421
cstr,128,fp64,e2e,9,0.38087746501
cstr,128,fp64,kernel,10,0.369215607643
cstr,128,fp64,e2e,10,0.380884170532
cstr,128,fp64,kernel,11,0.369309782982
cstr,128,fp64,e2e,11,0.383970558643
cstr,128,fp64,kernel,12,0.369027286768
cstr,128,fp64,e2e,12,0.38091391325
cstr,128,fp64,kernel,13,0.369272023439
cstr,128,fp64,e2e,13,0.380924493074
cstr,128,fp64,kernel,14,0.369276970625
cstr,128,fp64,e2e,14,0.383378267288
cstr,128,fp64,kernel,15,0.369106054306
cstr,128,fp64,e2e,15,0.380890876055
cstr,128,fp64,kernel,16,0.369127601385
cstr,128,fp64,e2e,16,0.382838398218
cstr,128,fp64,kernel,17,0.369149327278
cstr,128,fp64,e2e,17,0.380925744772
cstr,128,fp64,kernel,18,0.368899345398
cstr,128,fp64,e2e,18,0.380938231945
cstr,128,fp64,kernel,19,0.369303196669
cstr,128,fp64,e2e,19,0.383329927921
cstr,128,fp64,kernel,20,0.369595468044
cstr,128,fp64,e2e,20,0.38088992238
cstr,128,fp64,kernel,21,0.369140118361
cstr,128,fp64,e2e,21,0.383235514164
cstr,128,fp64,kernel,22,0.368958801031
cstr,128,fp64,e2e,22,0.380886375904
cstr,128,fp64,kernel,23,0.369247615337
cstr,128,fp64,e2e,23,0.380918383598
cstr,128,fp64,kernel,24,0.369275659323
cstr,128,fp64,e2e,24,0.379229426384
cstr,128,fp64,kernel,25,0.368955552578
cstr,128,fp64,e2e,25,0.38088992238
cstr,128,fp64,kernel,26,0.369262129068
cstr,128,fp64,e2e,26,0.380946874619
cstr,128,fp64,kernel,27,0.36935159564
cstr,128,fp64,e2e,27,0.383997112513
cstr,128,fp64,kernel,28,0.368918478489
cstr,128,fp64,e2e,28,0.379716485739
cstr,128,fp64,kernel,29,0.369294881821
cstr,128,fp64,e2e,29,0.383467227221
cstr,128,adaptive_frozen_v3,kernel,0,0.399397462606
cstr,128,adaptive_frozen_v3,e2e,0,0.405538856983
cstr,128,adaptive_frozen_v3,kernel,1,0.399588406086
cstr,128,adaptive_frozen_v3,e2e,1,0.405622065067
cstr,128,adaptive_frozen_v3,kernel,2,0.399548828602
cstr,128,adaptive_frozen_v3,e2e,2,0.408727049828
cstr,128,adaptive_frozen_v3,kernel,3,0.39963555336
cstr,128,adaptive_frozen_v3,e2e,3,0.405623346567
cstr,128,adaptive_frozen_v3,kernel,4,0.399750441313
cstr,128,adaptive_frozen_v3,e2e,4,0.407581746578
cstr,128,adaptive_frozen_v3,kernel,5,0.399594843388
cstr,128,adaptive_frozen_v3,e2e,5,0.405700802803
cstr,128,adaptive_frozen_v3,kernel,6,0.399419665337
cstr,128,adaptive_frozen_v3,e2e,6,0.405559033155
cstr,128,adaptive_frozen_v3,kernel,7,0.399547338486
cstr,128,adaptive_frozen_v3,e2e,7,0.408820509911
cstr,128,adaptive_frozen_v3,kernel,8,0.399740695953
cstr,128,adaptive_frozen_v3,e2e,8,0.405704945326
cstr,128,adaptive_frozen_v3,kernel,9,0.399592757225
cstr,128,adaptive_frozen_v3,e2e,9,0.407652169466
cstr,128,adaptive_frozen_v3,kernel,10,0.399486750364
cstr,128,adaptive_frozen_v3,e2e,10,0.405638724566
cstr,128,adaptive_frozen_v3,kernel,11,0.399449497461
cstr,128,adaptive_frozen_v3,e2e,11,0.40565726161
cstr,128,adaptive_frozen_v3,kernel,12,0.399508655071
cstr,128,adaptive_frozen_v3,e2e,12,0.408695369959
cstr,128,adaptive_frozen_v3,kernel,13,0.400453448296
cstr,128,adaptive_frozen_v3,e2e,13,0.405666530132
cstr,128,adaptive_frozen_v3,kernel,14,0.399628967047
cstr,128,adaptive_frozen_v3,e2e,14,0.407585591078
cstr,128,adaptive_frozen_v3,kernel,15,0.399507433176
cstr,128,adaptive_frozen_v3,e2e,15,0.405599355698
cstr,128,adaptive_frozen_v3,kernel,16,0.399446874857
cstr,128,adaptive_frozen_v3,e2e,16,0.405607998371
cstr,128,adaptive_frozen_v3,kernel,17,0.399416685104
cstr,128,adaptive_frozen_v3,e2e,17,0.408749431372
cstr,128,adaptive_frozen_v3,kernel,18,0.399471819401
cstr,128,adaptive_frozen_v3,e2e,18,0.405558735132
cstr,128,adaptive_frozen_v3,kernel,19,0.399711430073
cstr,128,adaptive_frozen_v3,e2e,19,0.40760192275
cstr,128,adaptive_frozen_v3,kernel,20,0.399487733841
cstr,128,adaptive_frozen_v3,e2e,20,0.405668139458
cstr,128,adaptive_frozen_v3,kernel,21,0.399772793055
cstr,128,adaptive_frozen_v3,e2e,21,0.405558079481
cstr,128,adaptive_frozen_v3,kernel,22,0.399509996176
cstr,128,adaptive_frozen_v3,e2e,22,0.408683866262
cstr,128,adaptive_frozen_v3,kernel,23,0.399442613125
cstr,128,adaptive_frozen_v3,e2e,23,0.405616939068
cstr,128,adaptive_frozen_v3,kernel,24,0.399518370628
cstr,128,adaptive_frozen_v3,e2e,24,0.408075213432
cstr,128,adaptive_frozen_v3,kernel,25,0.399403214455
cstr,128,adaptive_frozen_v3,e2e,25,0.405601263046
cstr,128,adaptive_frozen_v3,kernel,26,0.399242669344
cstr,128,adaptive_frozen_v3,e2e,26,0.407608628273
cstr,128,adaptive_frozen_v3,kernel,27,0.399185955524
cstr,128,adaptive_frozen_v3,e2e,27,0.405656635761
cstr,128,adaptive_frozen_v3,kernel,28,0.39912968874
cstr,128,adaptive_frozen_v3,e2e,28,0.405599683523
cstr,128,adaptive_frozen_v3,kernel,29,0.399210751057
cstr,128,adaptive_frozen_v3,e2e,29,0.408182412386
cstr,512,adaptive_no_gradient_gate_v3,kernel,0,0.720673441887
cstr,512,adaptive_no_gradient_gate_v3,e2e,0,0.729069769382
cstr,512,adaptive_no_gradient_gate_v3,kernel,1,0.720786035061
cstr,512,adaptive_no_gradient_gate_v3,e2e,1,0.730081260204
cstr,512,adaptive_no_gradient_gate_v3,kernel,2,0.720905423164
cstr,512,adaptive_no_gradient_gate_v3,e2e,2,0.726540446281
cstr,512,adaptive_no_gradient_gate_v3,kernel,3,0.721421122551
cstr,512,adaptive_no_gradient_gate_v3,e2e,3,0.729979872704
cstr,512,adaptive_no_gradient_gate_v3,kernel,4,0.720726490021
cstr,512,adaptive_no_gradient_gate_v3,e2e,4,0.730132818222
cstr,512,adaptive_no_gradient_gate_v3,kernel,5,0.720844805241
cstr,512,adaptive_no_gradient_gate_v3,e2e,5,0.72685790062
cstr,512,adaptive_no_gradient_gate_v3,kernel,6,0.72093808651
cstr,512,adaptive_no_gradient_gate_v3,e2e,6,0.735529959202
cstr,512,adaptive_no_gradient_gate_v3,kernel,7,0.721200048923
cstr,512,adaptive_no_gradient_gate_v3,e2e,7,0.727692782879
cstr,512,adaptive_no_gradient_gate_v3,kernel,8,0.721117734909
cstr,512,adaptive_no_gradient_gate_v3,e2e,8,0.729964435101
cstr,512,adaptive_no_gradient_gate_v3,kernel,9,0.720690369606
cstr,512,adaptive_no_gradient_gate_v3,e2e,9,0.736328959465
cstr,512,adaptive_no_gradient_gate_v3,kernel,10,0.720643699169
cstr,512,adaptive_no_gradient_gate_v3,e2e,10,0.72622525692
cstr,512,adaptive_no_gradient_gate_v3,kernel,11,0.720749258995
cstr,512,adaptive_no_gradient_gate_v3,e2e,11,0.729609012604
cstr,512,adaptive_no_gradient_gate_v3,kernel,12,0.721170246601
cstr,512,adaptive_no_gradient_gate_v3,e2e,12,0.73006272316
cstr,512,adaptive_no_gradient_gate_v3,kernel,13,0.720723152161
cstr,512,adaptive_no_gradient_gate_v3,e2e,13,0.726869106293
cstr,512,adaptive_no_gradient_gate_v3,kernel,14,0.720755577087
cstr,512,adaptive_no_gradient_gate_v3,e2e,14,0.729143381119
cstr,512,adaptive_no_gradient_gate_v3,kernel,15,0.720766365528
cstr,512,adaptive_no_gradient_gate_v3,e2e,15,0.727918684483
cstr,512,adaptive_no_gradient_gate_v3,kernel,16,0.720786094666
cstr,512,adaptive_no_gradient_gate_v3,e2e,16,0.728952348232
cstr,512,adaptive_no_gradient_gate_v3,kernel,17,0.721274316311
cstr,512,adaptive_no_gradient_gate_v3,e2e,17,0.727338552475
cstr,512,adaptive_no_gradient_gate_v3,kernel,18,0.720737695694
cstr,512,adaptive_no_gradient_gate_v3,e2e,18,0.72850304842
cstr,512,adaptive_no_gradient_gate_v3,kernel,19,0.720577299595
cstr,512,adaptive_no_gradient_gate_v3,e2e,19,0.728373765945
cstr,512,adaptive_no_gradient_gate_v3,kernel,20,0.720661222935
cstr,512,adaptive_no_gradient_gate_v3,e2e,20,0.731814146042
cstr,512,adaptive_no_gradient_gate_v3,kernel,21,0.72067040205
cstr,512,adaptive_no_gradient_gate_v3,e2e,21,0.726083815098
cstr,512,adaptive_no_gradient_gate_v3,kernel,22,0.721248745918
cstr,512,adaptive_no_gradient_gate_v3,e2e,22,0.728331804276
cstr,512,adaptive_no_gradient_gate_v3,kernel,23,0.720910131931
cstr,512,adaptive_no_gradient_gate_v3,e2e,23,0.729409635067
cstr,512,adaptive_no_gradient_gate_v3,kernel,24,0.720904648304
cstr,512,adaptive_no_gradient_gate_v3,e2e,24,0.726018548012
cstr,512,adaptive_no_gradient_gate_v3,kernel,25,0.720664620399
cstr,512,adaptive_no_gradient_gate_v3,e2e,25,0.740301430225
cstr,512,adaptive_no_gradient_gate_v3,kernel,26,0.72094476223
cstr,512,adaptive_no_gradient_gate_v3,e2e,26,0.728852748871
cstr,512,adaptive_no_gradient_gate_v3,kernel,27,0.720691919327
cstr,512,adaptive_no_gradient_gate_v3,e2e,27,0.728045105934
cstr,512,adaptive_no_gradient_gate_v3,kernel,28,0.720721185207
cstr,512,adaptive_no_gradient_gate_v3,e2e,28,0.726810216904
cstr,512,adaptive_no_gradient_gate_v3,kernel,29,0.720756173134
cstr,512,adaptive_no_gradient_gate_v3,e2e,29,0.72863137722
cstr,512,fp32,kernel,0,0.0327833294868
cstr,512,fp32,e2e,0,0.0476585589349
cstr,512,fp32,kernel,1,0.0330130234361
cstr,512,fp32,e2e,1,0.0392000004649
cstr,512,fp32,kernel,2,0.0327913276851
cstr,512,fp32,e2e,2,0.0476943999529
cstr,512,fp32,kernel,3,0.032785218209
cstr,512,fp32,e2e,3,0.0476326420903
cstr,512,fp32,kernel,4,0.033014561981
cstr,512,fp32,e2e,4,0.0476329624653
cstr,512,fp32,kernel,5,0.0327888950706
cstr,512,fp32,e2e,5,0.0476707220078
cstr,512,fp32,kernel,6,0.0327873602509
cstr,512,fp32,e2e,6,0.0476732775569
cstr,512,fp32,kernel,7,0.0330147221684
cstr,512,fp32,e2e,7,0.0476783998311
cstr,512,fp32,kernel,8,0.0327897928655
cstr,512,fp32,e2e,8,0.0391132794321
cstr,512,fp32,kernel,9,0.0327897928655
cstr,512,fp32,e2e,9,0.0476726405323
cstr,512,fp32,kernel,10,0.0330140143633
cstr,512,fp32,e2e,10,0.0430867187679
cstr,512,fp32,kernel,11,0.032787039876
cstr,512,fp32,e2e,11,0.0476140789688
cstr,512,fp32,kernel,12,0.0327898263931
cstr,512,fp32,e2e,12,0.0476153604686
cstr,512,fp32,kernel,13,0.0331388488412
cstr,512,fp32,e2e,13,0.0477644763887
cstr,512,fp32,kernel,14,0.0327877774835
cstr,512,fp32,e2e,14,0.0477004796267
cstr,512,fp32,kernel,15,0.0327873900533
cstr,512,fp32,e2e,15,0.0476905591786
cstr,512,fp32,kernel,16,0.0330101773143
cstr,512,fp32,e2e,16,0.0477523170412
cstr,512,fp32,kernel,17,0.0327905938029
cstr,512,fp32,e2e,17,0.0476003214717
cstr,512,fp32,kernel,18,0.0327831692994
cstr,512,fp32,e2e,18,0.0476233586669
cstr,512,fp32,kernel,19,0.0330161601305
cstr,512,fp32,e2e,19,0.0476675182581
cstr,512,fp32,kernel,20,0.0327902399004
cstr,512,fp32,e2e,20,0.0476448014379
cstr,512,fp32,kernel,21,0.0327886082232
cstr,512,fp32,e2e,21,0.0477203167975
cstr,512,fp32,kernel,22,0.0330785885453
cstr,512,fp32,e2e,22,0.0476179234684
cstr,512,fp32,kernel,23,0.0327895991504
cstr,512,fp32,e2e,23,0.0475791990757
cstr,512,fp32,kernel,24,0.0327880308032
cstr,512,fp32,e2e,24,0.0476947203279
cstr,512,fp32,kernel,25,0.0330200642347
cstr,512,fp32,e2e,25,0.038957118988
cstr,512,fp32,kernel,26,0.0327895358205
cstr,512,fp32,e2e,26,0.0476275198162
cstr,512,fp32,kernel,27,0.0327911973
cstr,512,fp32,e2e,27,0.0477596819401
cstr,512,fp32,kernel,28,0.0330158397555
cstr,512,fp32,e2e,28,0.0477110370994
cstr,512,fp32,kernel,29,0.0327912643552
cstr,512,fp32,e2e,29,0.0389318391681
cstr,512,fp64,kernel,0,0.688788533211
cstr,512,fp64,e2e,0,0.703206717968
cstr,512,fp64,kernel,1,0.68867790699
cstr,512,fp64,e2e,1,0.700230419636
cstr,512,fp64,kernel,2,0.688859462738
cstr,512,fp64,e2e,2,0.702419817448
cstr,512,fp64,kernel,3,0.688766896725
cstr,512,fp64,e2e,3,0.701147854328
cstr,512,fp64,kernel,4,0.688851356506
cstr,512,fp64,e2e,4,0.70164090395
cstr,512,fp64,kernel,5,0.68877273798
cstr,512,fp64,e2e,5,0.699928998947
cstr,512,fp64,kernel,6,0.688845932484
cstr,512,fp64,e2e,6,0.70249825716
cstr,512,fp64,kernel,7,0.68901270628
cstr,512,fp64,e2e,7,0.701451897621
cstr,512,fp64,kernel,8,0.688439428806
cstr,512,fp64,e2e,8,0.699440598488
cstr,512,fp64,kernel,9,0.688691318035
cstr,512,fp64,e2e,9,0.702051877975
cstr,512,fp64,kernel,10,0.689529418945
cstr,512,fp64,e2e,10,0.703554213047
cstr,512,fp64,kernel,11,0.688620686531
cstr,512,fp64,e2e,11,0.700589776039
cstr,512,fp64,kernel,12,0.688811719418
cstr,512,fp64,e2e,12,0.702389478683
cstr,512,fp64,kernel,13,0.688687682152
cstr,512,fp64,e2e,13,0.703242540359
cstr,512,fp64,kernel,14,0.689000070095
cstr,512,fp64,e2e,14,0.702996850014
cstr,512,fp64,kernel,15,0.688784062862
cstr,512,fp64,e2e,15,0.700354516506
cstr,512,fp64,kernel,16,0.688664257526
cstr,512,fp64,e2e,16,0.698672354221
cstr,512,fp64,kernel,17,0.688586771488
cstr,512,fp64,e2e,17,0.702241301537
cstr,512,fp64,kernel,18,0.689145088196
cstr,512,fp64,e2e,18,0.70057696104
cstr,512,fp64,kernel,19,0.688781619072
cstr,512,fp64,e2e,19,0.702424943447
cstr,512,fp64,kernel,20,0.688992083073
cstr,512,fp64,e2e,20,0.700626194477
cstr,512,fp64,kernel,21,0.688465178013
cstr,512,fp64,e2e,21,0.700273573399
cstr,512,fp64,kernel,22,0.688716828823
cstr,512,fp64,e2e,22,0.70238173008
cstr,512,fp64,kernel,23,0.688648045063
cstr,512,fp64,e2e,23,0.703149080276
cstr,512,fp64,kernel,24,0.688686668873
cstr,512,fp64,e2e,24,0.70240098238
cstr,512,fp64,kernel,25,0.688411593437
cstr,512,fp64,e2e,25,0.700584352016
cstr,512,fp64,kernel,26,0.688573896885
cstr,512,fp64,e2e,26,0.700108170509
cstr,512,fp64,kernel,27,0.688627362251
cstr,512,fp64,e2e,27,0.703545629978
cstr,512,fp64,kernel,28,0.68910753727
cstr,512,fp64,e2e,28,0.69978749752
cstr,512,fp64,kernel,29,0.688617527485
cstr,512,fp64,e2e,29,0.702560961246
cstr,512,adaptive_frozen_v3,kernel,0,0.72071737051
cstr,512,adaptive_frozen_v3,e2e,0,0.728081285954
cstr,512,adaptive_frozen_v3,kernel,1,0.721015512943
cstr,512,adaptive_frozen_v3,e2e,1,0.732541143894
cstr,512,adaptive_frozen_v3,kernel,2,0.72093886137
cstr,512,adaptive_frozen_v3,e2e,2,0.728302717209
cstr,512,adaptive_frozen_v3,kernel,3,0.720586419106
cstr,512,adaptive_frozen_v3,e2e,3,0.729562938213
cstr,512,adaptive_frozen_v3,kernel,4,0.720631361008
cstr,512,adaptive_frozen_v3,e2e,4,0.729848027229
cstr,512,adaptive_frozen_v3,kernel,5,0.72099852562
cstr,512,adaptive_frozen_v3,e2e,5,0.735024034977
cstr,512,adaptive_frozen_v3,kernel,6,0.722586512566
cstr,512,adaptive_frozen_v3,e2e,6,0.728385925293
cstr,512,adaptive_frozen_v3,kernel,7,0.720696210861
cstr,512,adaptive_frozen_v3,e2e,7,0.726696610451
cstr,512,adaptive_frozen_v3,kernel,8,0.720839560032
cstr,512,adaptive_frozen_v3,e2e,8,0.731932461262
cstr,512,adaptive_frozen_v3,kernel,9,0.720907986164
cstr,512,adaptive_frozen_v3,e2e,9,0.728860139847
cstr,512,adaptive_frozen_v3,kernel,10,0.720768332481
cstr,512,adaptive_frozen_v3,e2e,10,0.728399038315
cstr,512,adaptive_frozen_v3,kernel,11,0.72095733881
cstr,512,adaptive_frozen_v3,e2e,11,0.726791083813
cstr,512,adaptive_frozen_v3,kernel,12,0.720868170261
cstr,512,adaptive_frozen_v3,e2e,12,0.728323221207
cstr,512,adaptive_frozen_v3,kernel,13,0.720978975296
cstr,512,adaptive_frozen_v3,e2e,13,0.729791045189
cstr,512,adaptive_frozen_v3,kernel,14,0.720787584782
cstr,512,adaptive_frozen_v3,e2e,14,0.726223707199
cstr,512,adaptive_frozen_v3,kernel,15,0.721024096012
cstr,512,adaptive_frozen_v3,e2e,15,0.728880643845
cstr,512,adaptive_frozen_v3,kernel,16,0.720854699612
cstr,512,adaptive_frozen_v3,e2e,16,0.728514552116
cstr,512,adaptive_frozen_v3,kernel,17,0.720837056637
cstr,512,adaptive_frozen_v3,e2e,17,0.730434238911
cstr,512,adaptive_frozen_v3,kernel,18,0.720576584339
cstr,512,adaptive_frozen_v3,e2e,18,0.727689921856
cstr,512,adaptive_frozen_v3,kernel,19,0.720729708672
cstr,512,adaptive_frozen_v3,e2e,19,0.72953248024
cstr,512,adaptive_frozen_v3,kernel,20,0.720928072929
cstr,512,adaptive_frozen_v3,e2e,20,0.728463351727
cstr,512,adaptive_frozen_v3,kernel,21,0.720775067806
cstr,512,adaptive_frozen_v3,e2e,21,0.728387832642
cstr,512,adaptive_frozen_v3,kernel,22,0.720644593239
cstr,512,adaptive_frozen_v3,e2e,22,0.726084828377
cstr,512,adaptive_frozen_v3,kernel,23,0.7207660079
cstr,512,adaptive_frozen_v3,e2e,23,0.729094088078
cstr,512,adaptive_frozen_v3,kernel,24,0.720810770988
cstr,512,adaptive_frozen_v3,e2e,24,0.728890240192
cstr,512,adaptive_frozen_v3,kernel,25,0.721312582493
cstr,512,adaptive_frozen_v3,e2e,25,0.726817905903
cstr,512,adaptive_frozen_v3,kernel,26,0.720609903336
cstr,512,adaptive_frozen_v3,e2e,26,0.728263676167
cstr,512,adaptive_frozen_v3,kernel,27,0.720824420452
cstr,512,adaptive_frozen_v3,e2e,27,0.731319665909
cstr,512,adaptive_frozen_v3,kernel,28,0.720823526382
cstr,512,adaptive_frozen_v3,e2e,28,0.728504955769
cstr,512,adaptive_frozen_v3,kernel,29,0.720747828484
cstr,512,adaptive_frozen_v3,e2e,29,0.726310014725
cstr,2048,adaptive_no_gradient_gate_v3,kernel,0,0.722236156464
cstr,2048,adaptive_no_gradient_gate_v3,e2e,0,0.737385630608
cstr,2048,adaptive_no_gradient_gate_v3,kernel,1,0.722215354443
cstr,2048,adaptive_no_gradient_gate_v3,e2e,1,0.737433552742
cstr,2048,adaptive_no_gradient_gate_v3,kernel,2,0.722400307655
cstr,2048,adaptive_no_gradient_gate_v3,e2e,2,0.737183988094
cstr,2048,adaptive_no_gradient_gate_v3,kernel,3,0.720043897629
cstr,2048,adaptive_no_gradient_gate_v3,e2e,3,0.737644791603
cstr,2048,adaptive_no_gradient_gate_v3,kernel,4,0.722303688526
cstr,2048,adaptive_no_gradient_gate_v3,e2e,4,0.767536044121
cstr,2048,adaptive_no_gradient_gate_v3,kernel,5,0.722423017025
cstr,2048,adaptive_no_gradient_gate_v3,e2e,5,0.737468838692
cstr,2048,adaptive_no_gradient_gate_v3,kernel,6,0.720133721828
cstr,2048,adaptive_no_gradient_gate_v3,e2e,6,0.737737596035
cstr,2048,adaptive_no_gradient_gate_v3,kernel,7,0.722281932831
cstr,2048,adaptive_no_gradient_gate_v3,e2e,7,0.738537609577
cstr,2048,adaptive_no_gradient_gate_v3,kernel,8,0.722207307816
cstr,2048,adaptive_no_gradient_gate_v3,e2e,8,0.737628817558
cstr,2048,adaptive_no_gradient_gate_v3,kernel,9,0.722140789032
cstr,2048,adaptive_no_gradient_gate_v3,e2e,9,0.737552046776
cstr,2048,adaptive_no_gradient_gate_v3,kernel,10,0.720005393028
cstr,2048,adaptive_no_gradient_gate_v3,e2e,10,0.739702403545
cstr,2048,adaptive_no_gradient_gate_v3,kernel,11,0.722314536572
cstr,2048,adaptive_no_gradient_gate_v3,e2e,11,0.737398386002
cstr,2048,adaptive_no_gradient_gate_v3,kernel,12,0.722205400467
cstr,2048,adaptive_no_gradient_gate_v3,e2e,12,0.737747192383
cstr,2048,adaptive_no_gradient_gate_v3,kernel,13,0.722267866135
cstr,2048,adaptive_no_gradient_gate_v3,e2e,13,0.738172829151
cstr,2048,adaptive_no_gradient_gate_v3,kernel,14,0.72014015913
cstr,2048,adaptive_no_gradient_gate_v3,e2e,14,0.737183988094
cstr,2048,adaptive_no_gradient_gate_v3,kernel,15,0.727022707462
cstr,2048,adaptive_no_gradient_gate_v3,e2e,15,0.737740814686
cstr,2048,adaptive_no_gradient_gate_v3,kernel,16,0.722500741482
cstr,2048,adaptive_no_gradient_gate_v3,e2e,16,0.738416016102
cstr,2048,adaptive_no_gradient_gate_v3,kernel,17,0.719996511936
cstr,2048,adaptive_no_gradient_gate_v3,e2e,17,0.755363166332
cstr,2048,adaptive_no_gradient_gate_v3,kernel,18,0.722169578075
cstr,2048,adaptive_no_gradient_gate_v3,e2e,18,0.737414419651
cstr,2048,adaptive_no_gradient_gate_v3,kernel,19,0.723381102085
cstr,2048,adaptive_no_gradient_gate_v3,e2e,19,0.736892819405
cstr,2048,adaptive_no_gradient_gate_v3,kernel,20,0.722409904003
cstr,2048,adaptive_no_gradient_gate_v3,e2e,20,0.738857626915
cstr,2048,adaptive_no_gradient_gate_v3,kernel,21,0.720049917698
cstr,2048,adaptive_no_gradient_gate_v3,e2e,21,0.738550364971
cstr,2048,adaptive_no_gradient_gate_v3,kernel,22,0.722443223
cstr,2048,adaptive_no_gradient_gate_v3,e2e,22,0.738348841667
cstr,2048,adaptive_no_gradient_gate_v3,kernel,23,0.722417891026
cstr,2048,adaptive_no_gradient_gate_v3,e2e,23,0.736825585365
cstr,2048,adaptive_no_gradient_gate_v3,kernel,24,0.721609294415
cstr,2048,adaptive_no_gradient_gate_v3,e2e,24,0.73832321167
cstr,2048,adaptive_no_gradient_gate_v3,kernel,25,0.722356498241
cstr,2048,adaptive_no_gradient_gate_v3,e2e,25,0.736515164375
cstr,2048,adaptive_no_gradient_gate_v3,kernel,26,0.72232323885
cstr,2048,adaptive_no_gradient_gate_v3,e2e,26,0.7379103899
cstr,2048,adaptive_no_gradient_gate_v3,kernel,27,0.722289860249
cstr,2048,adaptive_no_gradient_gate_v3,e2e,27,0.737484812737
cstr,2048,adaptive_no_gradient_gate_v3,kernel,28,0.720146536827
